win,kills,deaths,assists,gold,dmg,tower,minions,barons,dragons,ttk,tik,ft,fb,vision,ltspl,dto,g_delt,xp_delt,mmr,gold_diff,xp_diff,dmg_diff,kills_diff,kda_diff,vision_score_diff
1,51,34,79,73401,123607,9,617,2.0,2.0,9.0,2.0,0.0,1.0,243,3295,59594,2147.2000000000003,1224.4,8.799999999999727,8759,-303.0999999999999,20038,17,2.4196832579185523,49
1,47,36,82,72654,137698,8,679,1.0,2.0,9.0,2.0,1.0,1.0,194,2333,49193,2079.9,1575.4,-86.59999999999991,9990,48.600000000000364,25454,11,1.9237588652482271,0
1,25,14,49,53433,56204,4,628,1.0,1.0,4.0,0.0,0.0,1.0,163,3344,27553,1740.0,1292.5,44.75,3791,-19.0,3112,11,3.565714285714286,12
1,32,20,46,51069,63249,9,494,0.0,1.0,9.0,3.0,0.0,0.0,163,3279,37707,2334.7000000000003,1593.1999999999998,30.800000000000182,3725,269.9999999999998,9864,12,2.05625,56
1,22,18,41,55014,77172,6,735,0.0,2.0,7.0,1.0,0.0,0.0,212,3296,24494,2002.1,1408.8,103.40000000000009,2938,-182.10000000000014,15373,4,1.7727272727272727,32
1,25,14,27,46094,56804,5,499,0.0,1.0,6.0,0.0,1.0,0.0,140,2734,29438,2261.8999999999996,1508.5,-51.600000000000364,9700,146.39999999999986,11560,11,2.7142857142857144,41
1,27,11,43,43135,49786,9,473,0.0,2.0,9.0,2.0,1.0,0.0,94,2128,8647,0.0,0.0,238.0,13880,-1320.1999999999998,16030,16,5.437710437710438,37
1,21,10,45,45059,49462,9,490,0.0,3.0,9.0,2.0,1.0,0.0,104,2033,37616,2426.4,1457.1999999999998,-192.20000000000027,12191,155.5,8245,11,5.409523809523809,47
1,28,18,67,52701,83195,6,523,0.0,3.0,6.0,1.0,0.0,0.0,174,3700,42527,1937.9999999999998,1177.4,91.19999999999982,6350,-227.69999999999982,19788,10,3.492063492063492,23
1,29,10,38,53293,61224,6,540,1.0,3.0,6.0,1.0,1.0,1.0,135,1968,46808,2456.3999999999996,1301.1,68.0,16454,-17.700000000000273,21626,19,5.906896551724138,26
1,51,36,79,85105,173366,10,786,3.0,2.0,10.0,3.0,0.0,1.0,263,3054,88113,1871.9,1516.6999999999998,8.599999999999909,9559,76.19999999999982,48026,15,1.7875816993464053,23
1,42,30,64,79521,139990,8,892,2.0,4.0,8.0,1.0,1.0,1.0,240,2755,72627,2088.1,1591.7999999999997,5.399999999999636,6765,94.59999999999991,20759,12,1.8428571428571427,32
1,23,13,43,51190,73827,9,601,1.0,2.0,10.0,2.0,1.0,1.0,171,1900,45957,2307.3,1172.1,5.200000000000273,13134,-222.30000000000018,28750,10,3.816053511705685,72
1,42,31,49,56908,92138,5,557,1.0,2.0,6.0,1.0,1.0,1.0,105,1764,34239,2716.2,1514.7,70.80000000000018,11013,-5.2999999999999545,17868,11,1.2211981566820278,-4
1,24,14,24,49825,52070,8,591,1.0,4.0,9.0,1.0,1.0,1.0,124,2027,54787,2499.1,1257.3999999999999,175.20000000000027,11296,-170.80000000000018,5254,10,2.0535714285714284,50
1,33,15,38,52999,79159,8,555,1.0,2.0,9.0,2.0,1.0,1.0,144,3431,47494,2360.2,1558.0,-114.19999999999982,13916,376.79999999999995,27722,18,3.7333333333333334,37
1,22,4,49,50329,45279,9,592,1.0,3.0,9.0,2.0,1.0,1.0,107,1798,58043,2284.3999999999996,1392.6,8.599999999999909,15406,125.20000000000005,13759,18,17.204545454545453,4
1,25,20,50,55264,68990,8,591,1.0,1.0,9.0,1.0,0.0,1.0,151,3242,39137,1911.5,1428.6999999999998,15.599999999999909,5172,195.39999999999986,7640,5,1.95,-14
1,42,21,76,65439,122374,4,671,1.0,2.0,5.0,1.0,1.0,1.0,197,5062,57757,2083.6,1563.2,-22.399999999999636,9776,448.70000000000005,23397,21,4.285714285714286,43
1,27,24,58,55225,65697,5,699,0.0,0.0,6.0,1.0,0.0,0.0,162,2360,12541,2043.6999999999998,1140.4,-51.19999999999982,-1178,-382.89999999999986,-18540,3,1.3194444444444442,19
1,35,21,45,51009,71847,9,490,1.0,1.0,9.0,1.0,1.0,1.0,110,2328,19608,2630.6,1376.3,6.0,8506,-123.70000000000005,9186,14,2.695238095238095,14
1,35,26,62,72434,117642,10,699,2.0,3.0,10.0,2.0,1.0,1.0,249,3174,89247,2241.2999999999997,1332.9999999999998,204.0,9525,-163.90000000000032,22680,9,1.787912087912088,44
1,38,19,50,63654,87327,9,615,1.0,4.0,10.0,2.0,0.0,1.0,143,3322,58249,2321.4000000000005,1346.8999999999999,-29.199999999999818,16169,89.59999999999991,23742,19,3.421052631578948,20
1,21,9,33,34812,38661,3,384,0.0,1.0,3.0,0.0,1.0,0.0,74,2553,13695,0.0,0.0,5.0,7033,-1359.7,7068,12,4.857142857142858,11
1,26,8,23,37368,36465,5,372,0.0,2.0,5.0,0.0,1.0,0.0,55,1386,17654,0.0,0.0,87.60000000000036,12009,-1388.3000000000002,4859,18,5.394230769230769,11
1,30,14,37,49653,68895,8,589,1.0,1.0,9.0,2.0,1.0,1.0,121,3538,43093,2178.8,1439.2000000000003,255.80000000000018,9726,202.20000000000027,7096,16,3.8502304147465436,9
1,29,10,52,44059,57078,6,475,0.0,3.0,6.0,1.0,1.0,0.0,107,2321,32931,2507.1,1515.1,-114.40000000000009,10167,249.19999999999982,13724,19,7.3068965517241375,46
1,23,7,27,35945,33675,9,349,0.0,1.0,10.0,1.0,1.0,0.0,55,2223,15508,0.0,0.0,57.79999999999973,15446,-1323.2,11890,16,6.360248447204969,19
1,16,11,12,31997,30454,3,367,0.0,2.0,3.0,0.0,1.0,0.0,78,2298,19935,0.0,0.0,-15.599999999999909,5088,-1464.1000000000001,6859,5,1.0454545454545454,18
1,46,31,99,66122,114662,8,608,1.0,3.0,8.0,1.0,0.0,1.0,162,2927,40393,2115.0,1226.6999999999998,-72.20000000000027,7867,-349.60000000000014,13902,15,2.8078541374474053,-36
1,34,17,46,59237,71663,10,607,1.0,4.0,11.0,3.0,1.0,1.0,170,2923,53952,2069.5,1544.3000000000002,5.800000000000182,14537,406.9000000000003,13736,17,3.7058823529411766,0
1,29,13,51,54946,61945,7,623,1.0,3.0,7.0,1.0,0.0,1.0,180,3443,41807,1954.4,1287.3,155.4000000000001,8650,-120.30000000000018,10749,16,5.119363395225465,76
1,27,5,36,42661,50682,10,491,0.0,2.0,10.0,2.0,1.0,0.0,71,2791,19176,0.0,0.0,82.79999999999973,15461,-1229.3000000000002,20632,22,12.192592592592593,-7
1,31,25,39,58616,78860,9,607,1.0,2.0,11.0,3.0,0.0,1.0,139,3009,40875,2091.2,1323.9,-51.19999999999982,9960,-67.40000000000009,3237,6,1.058064516129032,21
1,36,23,48,56971,77021,8,550,1.0,3.0,11.0,2.0,1.0,1.0,129,3332,48016,2089.8,1543.0,-21.399999999999636,9396,286.20000000000005,7588,13,2.291062801932367,28
1,24,16,36,49149,74028,4,537,0.0,3.0,5.0,1.0,1.0,0.0,144,2691,45759,2027.8000000000002,1326.6,35.19999999999982,8567,3.900000000000091,24575,8,2.25,36
1,30,20,59,50670,97750,7,490,0.0,2.0,7.0,1.0,1.0,0.0,152,3006,17077,1848.8000000000002,1428.8000000000002,23.800000000000182,8617,179.10000000000014,29212,10,2.9833333333333334,66
1,16,9,22,36348,41954,5,437,0.0,1.0,5.0,0.0,1.0,0.0,82,2276,10884,0.0,0.0,-112.0,8254,-1379.3999999999999,8290,7,3.1597222222222223,14
1,13,5,15,24607,19313,6,262,0.0,0.0,6.0,1.0,1.0,0.0,27,1836,7188,0.0,0.0,196.79999999999973,9682,-1066.1000000000001,6886,8,4.8307692307692305,0
1,33,25,45,61398,78602,9,703,1.0,0.0,10.0,2.0,0.0,1.0,143,3227,37245,2466.7,1387.7,-79.59999999999991,7461,-229.20000000000005,16023,8,1.301818181818182,-25
1,42,31,63,64752,91015,9,590,1.0,3.0,10.0,3.0,1.0,1.0,112,2044,62683,2876.7999999999997,1506.3000000000002,9.0,13152,-127.0,15365,11,1.5061443932411676,-26
1,13,3,29,28712,29124,0,390,0.0,1.0,1.0,0.0,1.0,0.0,70,2208,12638,0.0,0.0,91.20000000000027,6037,-1188.2,10931,10,13.538461538461538,22
1,34,23,50,55546,76142,10,560,1.0,1.0,10.0,2.0,0.0,1.0,106,2370,18293,2456.5,1377.9,-30.0,10840,-38.299999999999955,9781,11,1.975703324808184,-12
1,36,21,68,63618,88821,8,622,2.0,3.0,8.0,2.0,1.0,1.0,185,3965,71190,2463.2999999999997,1562.5,-11.599999999999909,8250,240.5999999999999,3466,15,3.174603174603175,38
1,37,23,57,52732,80938,8,461,1.0,1.0,8.0,2.0,1.0,1.0,105,2869,35138,2718.8999999999996,1580.5000000000002,139.80000000000018,11243,226.20000000000027,6035,14,2.4112808460634554,20
1,26,24,40,46288,63442,5,500,1.0,2.0,5.0,0.0,1.0,1.0,137,1922,48563,2184.2,1561.8,44.600000000000364,8652,143.9000000000001,5378,2,1.0192307692307692,52
1,26,11,23,35946,42431,3,378,0.0,2.0,3.0,0.0,1.0,0.0,52,2053,15022,0.0,0.0,-49.19999999999982,9974,-1365.9,16363,15,3.6468531468531467,5
1,17,8,28,38484,48760,4,461,0.0,3.0,4.0,0.0,1.0,0.0,93,2435,39257,1912.7,1364.6000000000001,-84.79999999999973,5669,113.70000000000005,15392,9,4.6838235294117645,1
1,28,5,74,50258,66022,8,478,1.0,1.0,8.0,1.0,1.0,1.0,148,1971,25910,2284.9,1401.1,-57.40000000000009,12896,220.39999999999986,24274,23,20.007142857142856,34
1,19,10,12,32508,42325,2,368,0.0,2.0,2.0,0.0,1.0,0.0,68,2531,22347,0.0,0.0,-27.0,5738,-1332.5,15041,9,2.1,26
1,26,20,44,60811,81255,4,703,2.0,2.0,5.0,0.0,0.0,1.0,192,3073,48709,1679.3,1415.6999999999998,-31.199999999999818,3821,174.59999999999968,9443,6,1.3461538461538463,-10
1,32,21,62,68002,91738,11,683,2.0,1.0,11.0,3.0,0.0,1.0,196,4044,47200,2097.1,1219.9,320.4000000000001,8019,-112.09999999999991,6352,11,2.7886904761904763,30
1,23,20,37,66742,78362,7,856,0.0,4.0,7.0,2.0,1.0,0.0,236,4315,45323,1907.1999999999998,1369.3,-6.599999999999909,2074,50.09999999999991,-22821,3,0.7391304347826089,11
1,26,11,34,44359,46377,9,461,0.0,3.0,9.0,1.0,1.0,0.0,74,2549,30555,0.0,0.0,-72.59999999999991,14137,-1194.8000000000002,3497,15,4.3006993006993,13
1,1,1,1,5076,2319,0,46,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,25.200000000000273,1029,0.0,855,1,2.0,-2
1,24,11,44,44874,51151,9,459,0.0,2.0,9.0,1.0,1.0,0.0,110,2711,35336,0.0,0.0,99.40000000000009,14011,-1313.6,25757,13,5.140151515151515,47
1,27,23,61,50925,79333,6,542,1.0,2.0,6.0,1.0,0.0,1.0,159,2463,35328,1618.9,1371.3,12.199999999999818,2033,9.400000000000091,21576,4,1.8631239935587762,51
1,36,25,63,57401,80429,9,533,1.0,3.0,9.0,1.0,1.0,1.0,141,3050,61041,2282.2000000000003,1258.0,53.20000000000027,6933,-104.09999999999991,-3330,11,2.043333333333333,5
1,31,17,62,54330,85951,2,557,0.0,3.0,3.0,0.0,0.0,0.0,191,3219,34316,2346.6,1318.0,132.39999999999964,5359,-102.0,28004,14,4.180265654648957,57
1,33,28,40,60921,87390,10,608,1.0,1.0,10.0,2.0,0.0,1.0,152,2881,36709,2021.7,1460.9,6.400000000000091,10573,21.700000000000045,14919,5,0.6071428571428572,-8
1,28,18,54,51269,62622,7,564,1.0,1.0,7.0,1.0,1.0,1.0,106,2439,24632,2286.9,1287.1000000000001,-132.5999999999999,8671,-217.09999999999968,297,10,3.0383141762452106,-39
1,30,31,52,70019,118296,6,770,1.0,4.0,7.0,1.0,0.0,0.0,208,2488,61814,1675.0,1271.8,95.20000000000027,2720,-132.4000000000001,35866,-1,0.04516129032258043,-45
1,28,27,51,68658,107265,5,789,2.0,3.0,5.0,1.0,1.0,1.0,222,3439,57653,1717.2999999999997,1324.0,39.80000000000018,4674,-22.0,-6567,1,0.46164021164021163,-63
1,35,18,61,52183,71121,8,453,1.0,3.0,9.0,1.0,1.0,1.0,110,2722,59181,2145.4,1584.5,124.39999999999964,10147,298.5,6526,17,4.0476190476190474,-25
1,31,22,46,54577,77899,7,583,1.0,1.0,7.0,1.0,0.0,1.0,132,2381,39298,2240.4,1262.4,67.39999999999964,10645,-81.69999999999982,10460,9,1.8225806451612903,9
1,39,22,61,58179,79883,8,528,1.0,3.0,10.0,2.0,1.0,1.0,134,3992,55041,2083.2,1512.4,-57.80000000000018,13554,250.5,8779,17,3.1351981351981353,-1
1,35,23,34,70618,98899,8,788,2.0,4.0,8.0,1.0,1.0,1.0,199,4639,81186,2461.4,1374.0000000000002,30.59999999999991,14091,51.20000000000027,-2729,12,1.4,-5
1,26,21,43,58494,78149,8,701,1.0,4.0,8.0,1.0,0.0,1.0,135,3393,53930,1943.3999999999999,1234.4,125.80000000000018,4211,-33.799999999999955,-3571,5,0.7857142857142856,-29
1,28,10,38,53862,69746,10,642,1.0,3.0,10.0,2.0,1.0,1.0,135,4169,53401,2409.8,1336.3,-171.0,14910,151.49999999999977,20431,18,5.957142857142856,25
1,27,16,30,46840,56177,8,554,0.0,1.0,8.0,1.0,1.0,0.0,90,2388,33121,2145.6,1421.1,120.0,7849,29.799999999999727,6608,11,2.0810185185185186,-16
1,20,6,25,30732,33238,2,354,0.0,1.0,2.0,0.0,1.0,0.0,71,1399,15514,0.0,0.0,131.20000000000027,8629,-1183.0,11439,14,6.85,15
1,23,9,34,40919,53226,3,495,0.0,3.0,3.0,0.0,1.0,0.0,103,3435,37737,2146.4,1470.8000000000002,184.80000000000018,9605,276.3000000000002,14275,14,5.550724637681159,26
1,26,14,25,38758,43508,6,353,0.0,2.0,6.0,0.0,1.0,0.0,50,1951,21764,0.0,0.0,141.0,10024,-1476.1,12694,12,2.604395604395604,10
1,44,31,54,65525,117237,9,623,1.0,4.0,11.0,4.0,1.0,1.0,174,2450,60692,2197.7,1873.0,228.60000000000036,13107,486.29999999999995,24738,14,1.343108504398827,68
1,34,17,57,56637,87245,9,600,0.0,1.0,9.0,2.0,1.0,0.0,149,3546,32730,2343.9,1336.4,78.20000000000027,13402,167.79999999999995,19894,17,4.147058823529411,1
1,42,30,72,64181,102334,10,591,1.0,3.0,10.0,1.0,0.0,1.0,167,2203,47205,2348.2,1559.5,29.199999999999818,10293,147.9000000000001,19742,12,2.0857142857142854,19
1,10,4,13,22499,15466,5,254,0.0,0.0,5.0,1.0,1.0,0.0,39,2391,9459,0.0,0.0,7.200000000000273,7391,-1036.9,5347,7,5.25,17
1,30,30,44,57457,79776,8,555,1.0,2.0,8.0,2.0,1.0,1.0,190,2679,42429,2248.2,1489.6,144.4000000000001,6073,51.79999999999973,5793,0,-0.6999999999999997,15
1,32,23,62,56023,78815,7,554,0.0,3.0,7.0,1.0,1.0,0.0,173,2968,39242,1755.6,1617.3999999999999,-81.20000000000027,4267,196.39999999999986,19920,9,2.274456521739131,36
1,37,22,93,55181,111683,9,470,1.0,4.0,9.0,3.0,1.0,1.0,154,3524,59095,2003.0,1443.4,100.19999999999982,7148,-3.800000000000182,35973,15,3.963144963144963,61
1,44,58,78,91015,176090,11,839,3.0,4.0,11.0,5.0,1.0,1.0,270,3271,100782,2006.9,1338.2000000000003,16.199999999999818,336,-253.79999999999973,-39258,-14,-1.7147335423197494,51
1,22,8,19,32860,34904,3,416,0.0,1.0,3.0,0.0,0.0,0.0,61,1750,10283,0.0,0.0,-77.0,6202,-1414.6999999999998,16959,14,4.215909090909091,-2
1,23,7,22,37727,35652,9,402,0.0,2.0,9.0,2.0,0.0,0.0,57,2634,11347,0.0,0.0,71.0,11190,-1260.8,11218,17,5.906832298136647,-4
1,36,23,72,60177,98494,8,552,1.0,1.0,9.0,1.0,1.0,1.0,131,2481,48625,2290.0,1449.3000000000002,226.19999999999982,14716,89.20000000000005,27041,14,3.3983548766157465,-4
1,16,8,27,35038,39831,3,431,0.0,3.0,3.0,0.0,1.0,0.0,65,3076,32228,0.0,0.0,-15.799999999999727,5550,-1222.0,5862,8,4.257352941176471,-5
1,27,16,26,54291,61435,10,621,1.0,3.0,11.0,2.0,1.0,1.0,174,3152,47089,2158.1,1546.6,-88.20000000000027,11858,169.0999999999999,5820,11,2.169642857142857,68
1,26,17,45,53187,67902,3,629,1.0,1.0,3.0,0.0,1.0,1.0,162,2267,39891,1962.0,1289.4,24.0,5648,-73.29999999999995,-7840,9,2.29185520361991,8
1,28,29,43,65787,100959,8,734,1.0,4.0,9.0,3.0,1.0,0.0,199,2691,48917,2231.8999999999996,1380.8,38.20000000000027,4163,-192.9000000000001,11887,-1,-0.23029556650246308,8
1,16,14,28,54651,55647,11,699,1.0,1.0,11.0,3.0,0.0,1.0,116,3628,27362,1620.5,1246.0,89.20000000000027,7434,56.79999999999973,-10222,2,0.7053571428571428,-25
1,35,14,63,59871,82651,10,627,1.0,2.0,10.0,2.0,1.0,1.0,176,4989,54389,2200.3,1348.1999999999998,9.0,14489,17.09999999999968,24947,21,5.9714285714285715,38
1,34,12,29,51561,73543,7,574,1.0,3.0,7.0,1.0,1.0,1.0,134,3518,38883,2137.2,1500.0000000000002,-86.40000000000009,12629,166.40000000000032,29992,22,4.573529411764706,-11
1,39,17,54,61921,113669,10,666,0.0,3.0,10.0,3.0,1.0,0.0,166,4778,43358,2161.5,1256.8999999999999,-138.19999999999982,10258,-25.000000000000227,38174,22,4.34238310708899,19
1,24,8,35,39721,39073,6,422,0.0,2.0,6.0,0.0,1.0,0.0,65,2608,33683,0.0,0.0,41.59999999999991,10435,-1405.4,9466,16,6.541666666666667,-17
1,37,20,62,66870,98711,10,722,2.0,4.0,11.0,3.0,0.0,1.0,231,4395,78583,2083.3999999999996,1364.6999999999998,148.0,10220,31.999999999999773,-4926,17,3.4635135135135138,47
1,37,18,55,49095,61508,6,443,1.0,1.0,6.0,0.0,1.0,1.0,123,2092,32128,2684.1,1582.8,-7.400000000000091,13623,-23.40000000000009,10600,19,4.003003003003003,43
1,19,6,43,46175,52572,7,567,1.0,2.0,7.0,1.0,1.0,1.0,124,3393,38918,1979.1999999999998,1384.7,138.79999999999973,12891,280.89999999999986,25538,13,9.583333333333334,27
1,29,12,49,49973,68524,10,524,0.0,2.0,10.0,2.0,1.0,0.0,99,3497,37048,2663.2000000000003,1659.6999999999998,34.59999999999991,13273,403.2999999999997,29627,17,5.189655172413794,6
1,23,10,40,42778,54198,5,593,0.0,2.0,5.0,0.0,1.0,0.0,71,1314,28244,2421.0,1498.2999999999997,-52.20000000000027,12840,227.09999999999968,21202,13,5.3,11
1,20,10,29,34281,35737,4,424,0.0,1.0,4.0,0.0,1.0,0.0,81,1996,24292,0.0,0.0,56.59999999999991,7655,-1285.1,8451,11,3.8500000000000005,21
1,15,8,19,38703,43276,3,532,0.0,3.0,4.0,0.0,1.0,0.0,89,1087,43147,2231.0,1380.3,-33.30000000000018,9320,103.20000000000005,9149,7,3.1166666666666667,5
1,17,8,28,38484,48760,4,461,0.0,3.0,4.0,0.0,1.0,0.0,93,2435,39257,1912.7,1364.6000000000001,-84.79999999999973,5669,113.70000000000005,15392,9,4.6838235294117645,1
1,25,14,46,51989,65655,10,505,1.0,4.0,10.0,2.0,0.0,1.0,142,2951,51265,2211.0,1355.5,10.600000000000364,10270,-31.299999999999955,16366,11,3.831428571428571,43
1,1,2,0,4867,1671,0,37,0.0,0.0,0.0,0.0,0.0,0.0,1,148,559,0.0,0.0,0.599999999999909,-378,0.0,-390,-1,-2.5,0
1,10,5,11,25517,16179,6,304,0.0,1.0,6.0,1.0,1.0,0.0,24,1422,13178,0.0,0.0,-211.0,9701,-1144.8000000000002,6923,5,3.6,6
1,26,19,47,62979,86846,7,712,2.0,4.0,7.0,1.0,0.0,1.0,168,3491,63094,1709.9999999999998,1342.0,90.0,6245,-41.299999999999955,20296,7,2.149797570850202,4
1,38,33,51,58987,94750,9,491,1.0,3.0,9.0,1.0,0.0,1.0,146,1957,56785,2702.3999999999996,1329.8,122.60000000000036,8976,-194.50000000000023,14474,5,0.6969696969696968,34
1,23,10,18,44821,44640,12,525,0.0,1.0,10.0,2.0,1.0,0.0,87,2709,29536,2731.6000000000004,1489.8999999999999,45.19999999999982,12525,246.29999999999973,17419,13,3.18695652173913,8
1,40,33,75,67145,115773,9,596,2.0,4.0,9.0,1.0,1.0,1.0,139,3077,65017,2284.9,1246.3000000000002,48.19999999999982,4935,-252.49999999999977,-1197,7,1.6098484848484849,11
1,27,22,51,61070,91694,9,698,1.0,2.0,9.0,2.0,0.0,1.0,182,4239,42653,2082.3,1332.3,200.5999999999999,7466,54.0,26629,5,1.0269360269360268,45
1,27,19,32,52423,65931,10,549,1.0,3.0,10.0,2.0,1.0,1.0,106,3596,52468,2329.9,1560.1000000000001,-59.0,10138,183.20000000000005,9620,8,1.5126705653021442,-10
1,47,38,55,85707,138291,10,890,2.0,4.0,11.0,3.0,1.0,1.0,265,3002,95434,2507.2,1506.8,-128.5999999999999,8493,39.09999999999991,5075,9,0.8118701007838744,74
1,16,10,16,32445,33023,4,357,0.0,1.0,5.0,1.0,1.0,0.0,54,1880,23618,0.0,0.0,44.79999999999973,9930,-1207.8,12024,6,2.325,18
1,39,41,61,72854,144638,9,590,2.0,4.0,10.0,2.0,1.0,1.0,186,2597,70569,2070.6,1470.8000000000002,16.800000000000182,7982,166.90000000000032,3772,-2,-1.0481550969355848,2
1,37,20,52,59163,81542,7,604,1.0,3.0,7.0,2.0,0.0,1.0,215,3008,50194,2046.8,1644.6999999999998,194.5999999999999,11967,192.09999999999968,15679,17,3.314864864864865,86
1,26,9,28,34746,39687,5,334,0.0,0.0,5.0,0.0,1.0,0.0,53,2125,1675,0.0,0.0,-11.400000000000091,11384,-1341.7,13948,17,5.384615384615385,-13
1,33,17,40,47908,52464,7,499,0.0,1.0,7.0,1.0,1.0,0.0,101,1854,22469,2613.3,1725.3999999999999,153.5999999999999,10906,68.09999999999991,15556,16,3.233511586452763,20
1,14,4,11,22962,17112,5,239,0.0,1.0,5.0,1.0,1.0,0.0,29,1284,11337,0.0,0.0,-25.40000000000009,8964,-1066.6999999999998,3683,10,5.75,18
1,20,7,29,32129,40336,2,359,0.0,1.0,2.0,0.0,1.0,0.0,47,2638,21734,0.0,0.0,-65.20000000000027,7466,-1111.9,13037,13,6.3,1
1,36,17,56,53326,78926,8,478,1.0,0.0,8.0,1.0,1.0,1.0,102,3193,36787,2534.7000000000003,1410.3,-2.400000000000091,15750,144.69999999999982,23313,19,4.189542483660131,0
1,36,26,63,62367,103603,9,639,1.0,3.0,9.0,2.0,0.0,1.0,175,3607,47971,1951.8999999999999,1438.5,31.200000000000273,5310,-123.70000000000005,15347,10,2.002136752136752,38
1,34,14,26,40955,49069,6,405,0.0,2.0,6.0,0.0,1.0,0.0,78,1622,31540,0.0,0.0,147.39999999999964,13332,-1412.1,16791,20,3.4327731092436973,36
1,20,10,39,38246,40979,4,420,0.0,2.0,4.0,0.0,1.0,0.0,97,2479,20030,0.0,0.0,-13.199999999999818,10173,-1289.2,8141,10,4.800000000000001,26
1,29,28,43,52536,80130,8,549,0.0,1.0,9.0,3.0,1.0,0.0,96,2572,28981,2474.0,1353.1999999999998,3.200000000000273,3321,-182.4000000000001,15296,1,0.019704433497536922,-9
1,22,8,37,53278,68643,8,693,1.0,3.0,8.0,1.0,0.0,1.0,151,3169,40067,1879.0,1363.0,122.20000000000027,9399,55.5,17720,14,6.465909090909091,52
1,41,23,69,55592,89303,8,471,0.0,2.0,9.0,2.0,1.0,0.0,136,2969,24930,2611.2,1610.9,-19.200000000000273,11284,327.3000000000002,13856,18,3.0752916224814424,25
